epoch,circuit,blocks,depth,gates,cz_gates,estimated_duration_seconds
5,0,19,331,6482,1604,1.3740000000000009e-05
5,1,19,297,5968,1464,1.298800000000001e-05
5,2,19,325,6563,1619,1.4140000000000012e-05
5,3,19,301,6110,1512,1.5628000000000024e-05
5,4,19,359,6270,1537,1.7072000000000015e-05
5,5,19,303,6457,1569,1.3820000000000012e-05
5,6,19,281,6213,1504,1.3356000000000007e-05
5,7,19,412,6821,1669,1.7428000000000027e-05
5,8,19,300,6237,1527,1.3364000000000008e-05
5,9,19,342,6348,1548,1.5036000000000015e-05
5,10,19,355,6348,1548,1.7508000000000036e-05
5,11,19,334,6247,1511,1.4700000000000017e-05
5,12,19,322,6375,1559,1.3236000000000007e-05
5,13,19,293,6090,1489,1.2692000000000003e-05
5,14,19,323,6137,1499,1.4436000000000012e-05
5,15,19,316,6671,1633,1.410000000000001e-05
5,16,19,305,6247,1545,1.5668000000000027e-05
5,17,19,314,6283,1523,1.4420000000000013e-05
5,18,19,341,6459,1599,1.5124000000000015e-05
5,19,19,299,5970,1467,1.384400000000001e-05
5,20,19,296,6224,1522,1.4068000000000015e-05
5,21,19,333,6546,1604,1.4372000000000012e-05
5,22,19,327,6593,1612,1.3356000000000007e-05
5,23,19,316,5799,1437,1.410000000000001e-05
5,24,19,302,6525,1598,1.448000000000003e-05
5,25,19,325,6309,1547,1.4068000000000015e-05
5,26,19,296,5759,1410,1.3052000000000006e-05
5,27,19,285,6670,1603,1.2972000000000006e-05
5,28,19,325,5966,1462,1.6956000000000032e-05
5,29,19,267,6193,1527,1.2748000000000004e-05
5,30,19,310,6212,1530,1.3676000000000008e-05
5,31,19,355,6693,1630,1.5316000000000017e-05
5,32,19,324,6528,1587,1.3356000000000007e-05
5,33,19,305,6488,1592,1.4260000000000011e-05
5,34,19,345,6705,1624,1.5188000000000016e-05
5,35,19,352,6794,1663,1.4148000000000014e-05
5,36,19,277,6204,1507,1.3292000000000006e-05
5,37,19,361,6501,1604,1.3992000000000026e-05
5,38,19,316,6374,1580,1.410000000000001e-05
5,39,19,358,6241,1527,1.4620000000000014e-05
5,40,19,323,6572,1590,1.4092000000000012e-05
5,41,19,332,5931,1462,1.674800000000003e-05
5,42,19,324,6496,1591,1.4012000000000011e-05
5,43,19,303,6644,1632,1.3556000000000007e-05
5,44,19,362,6391,1588,1.4684000000000014e-05
5,45,19,316,5616,1380,1.4540000000000013e-05
5,46,19,357,6609,1609,1.4252000000000014e-05
5,47,19,327,6540,1610,1.3484000000000007e-05
5,48,19,395,6189,1525,1.6972000000000027e-05
5,49,19,315,6479,1578,1.4540000000000013e-05
5,50,19,295,6232,1526,1.3052000000000006e-05
5,51,19,392,6500,1564,1.534400000000003e-05
5,52,19,341,6599,1628,1.4764000000000013e-05
5,53,19,346,6531,1583,1.562000000000002e-05
5,54,19,259,5822,1422,1.2396000000000003e-05
5,55,19,299,6367,1577,1.3556000000000007e-05
5,56,19,346,6615,1621,1.5220000000000015e-05
5,57,19,281,6041,1490,1.3444000000000007e-05
5,58,19,318,6467,1586,1.406800000000001e-05
5,59,19,333,6173,1523,1.406800000000002e-05
5,60,19,335,6272,1552,1.4516000000000013e-05
5,61,19,270,5969,1457,1.3828000000000016e-05
5,62,19,330,6025,1465,1.3188000000000008e-05
5,63,19,261,6312,1541,1.3412000000000013e-05
5,64,19,333,6111,1517,1.3364000000000008e-05
5,65,19,316,6802,1666,1.347600000000001e-05
5,66,19,428,6919,1671,1.695600000000003e-05
5,67,19,358,6510,1592,1.3400000000000024e-05
5,68,19,271,6148,1516,1.273600000000002e-05
5,69,19,335,6763,1635,1.558800000000003e-05
5,70,19,347,6778,1649,1.520400000000002e-05
5,71,19,280,6069,1497,1.2692000000000003e-05
5,72,19,324,5964,1459,1.4436000000000012e-05
5,73,19,347,6683,1638,1.410000000000001e-05
5,74,19,290,6016,1463,1.3484000000000008e-05
5,75,19,325,7008,1733,1.4436000000000012e-05
5,76,19,332,6484,1581,1.6048000000000027e-05
5,77,19,348,6838,1669,1.4380000000000013e-05
5,78,19,278,5984,1469,1.3292000000000006e-05
5,79,19,323,6503,1609,1.4436000000000012e-05
5,80,19,348,6938,1704,1.4020000000000013e-05
5,81,19,316,5970,1469,1.4012000000000011e-05
5,82,19,324,6515,1588,1.4436000000000012e-05
5,83,19,290,6188,1524,1.2912000000000021e-05
5,84,19,395,6816,1663,1.6908000000000025e-05
5,85,19,348,6108,1493,1.4644000000000014e-05
5,86,19,294,6066,1504,1.466800000000002e-05
5,87,19,301,6191,1522,1.2748000000000004e-05
5,88,19,268,6016,1476,1.2756000000000005e-05
5,89,19,343,7182,1756,1.553200000000002e-05
5,90,19,425,6957,1699,2.095999999999998e-05
5,91,19,360,6985,1703,1.562000000000002e-05
5,92,19,362,6758,1650,1.5076000000000016e-05
5,93,19,329,5852,1437,1.4988000000000015e-05
5,94,19,268,6426,1578,1.449200000000002e-05
5,95,19,301,6322,1550,1.396400000000001e-05
5,96,19,331,6325,1550,1.3196000000000009e-05
5,97,19,334,6533,1603,1.4644000000000014e-05
5,98,19,322,6453,1580,1.3828000000000016e-05
5,99,19,391,5903,1447,1.6132000000000024e-05
5,100,19,326,6556,1613,1.4580000000000013e-05
5,101,19,319,6092,1510,1.3708000000000013e-05
5,102,19,384,6151,1509,1.544400000000002e-05
5,103,19,324,6283,1547,1.4228000000000012e-05
5,104,19,321,5904,1443,1.3060000000000007e-05
5,105,19,328,6776,1655,1.4260000000000011e-05
5,106,19,352,6971,1712,1.4324000000000014e-05
5,107,19,299,6115,1499,1.4100000000000016e-05
5,108,19,368,7033,1721,1.582800000000002e-05
5,109,19,317,6151,1509,1.4012000000000011e-05
5,110,19,264,5941,1455,1.406800000000002e-05
5,111,19,314,5867,1438,1.410000000000001e-05
5,112,19,378,6559,1612,1.517200000000002e-05
5,113,19,320,6411,1557,1.4108000000000011e-05
5,114,19,295,5994,1460,1.3796000000000015e-05
5,115,19,331,6157,1498,1.3596000000000008e-05
5,116,19,424,6721,1618,1.6628000000000028e-05
5,117,19,322,6656,1631,1.3236000000000007e-05
5,118,19,378,6550,1607,1.534800000000002e-05
5,119,19,339,6829,1669,1.5564000000000026e-05
5,120,19,325,6348,1561,1.4140000000000012e-05
5,121,19,354,7064,1728,1.4196000000000016e-05
5,122,19,328,6285,1530,1.4932000000000016e-05
5,123,19,293,6022,1478,1.383600000000001e-05
5,124,19,279,6138,1496,1.3004000000000006e-05
5,125,19,323,6538,1587,1.3316000000000013e-05
5,126,19,297,5994,1469,1.3556000000000014e-05
5,127,19,323,6525,1581,1.4436000000000012e-05
5,128,19,328,6292,1536,1.3684000000000008e-05
5,129,19,320,6402,1569,1.5188000000000023e-05
5,130,19,297,6458,1582,1.3172000000000005e-05
5,131,19,356,6651,1629,1.552400000000002e-05
5,132,19,333,7301,1779,1.4012000000000011e-05
5,133,19,376,6326,1549,1.524400000000002e-05
5,134,14,275,4451,1104,1.2884000000000006e-05
6,0,19,333,6321,1568,1.3236000000000007e-05
6,1,19,331,6614,1619,1.3596000000000008e-05
6,2,19,295,6158,1508,1.3292000000000006e-05
6,3,19,303,6738,1647,1.6964000000000036e-05
6,4,19,355,7262,1756,1.6724000000000035e-05
6,5,19,327,6680,1628,1.5988000000000027e-05
6,6,19,311,6088,1483,1.3684000000000008e-05
6,7,19,320,5982,1479,1.3236000000000007e-05
6,8,19,323,6135,1497,1.407600000000001e-05
6,9,19,333,6717,1640,1.4644000000000014e-05
6,10,19,383,6628,1619,1.523600000000002e-05
6,11,19,295,6641,1612,1.2548000000000008e-05
6,12,19,325,6556,1594,1.4924000000000015e-05
6,13,19,325,6138,1519,1.4980000000000023e-05
6,14,19,329,6237,1517,1.4532000000000013e-05
6,15,19,282,6045,1493,1.3444000000000007e-05
6,16,19,330,6410,1575,1.4204000000000012e-05
6,17,19,323,6023,1472,1.3236000000000007e-05
6,18,19,313,6184,1520,1.3444000000000009e-05
6,19,19,377,6851,1657,1.4888000000000031e-05
6,20,19,317,6924,1685,1.6052000000000025e-05
6,21,19,288,6028,1488,1.3364000000000008e-05
6,22,19,321,5935,1476,1.3236000000000007e-05
6,23,19,323,6712,1651,1.3684000000000008e-05
6,24,19,399,6367,1560,1.6204000000000026e-05
6,25,19,323,6404,1573,1.577600000000003e-05
6,26,19,324,7145,1741,1.3484000000000007e-05
6,27,19,264,6272,1539,1.2268000000000002e-05
6,28,19,362,6572,1604,1.566800000000002e-05
6,29,19,266,5924,1455,1.2724000000000004e-05
6,30,19,294,5629,1401,1.3828000000000016e-05
6,31,19,323,6522,1598,1.394800000000001e-05
6,32,19,294,6391,1562,1.5300000000000023e-05
6,33,19,349,6134,1513,1.4564000000000015e-05
6,34,19,305,6115,1490,1.3356000000000007e-05
6,35,19,355,6208,1523,1.3688000000000025e-05
6,36,19,320,6097,1498,1.5212000000000025e-05
6,37,19,300,6262,1535,1.448000000000003e-05
6,38,19,278,6277,1548,1.3684000000000015e-05
6,39,19,401,6147,1505,1.618000000000002e-05
6,40,19,386,5573,1382,1.6612000000000027e-05
6,41,19,282,6161,1512,1.2652000000000002e-05
6,42,19,323,6561,1607,1.4260000000000011e-05
6,43,19,357,6592,1618,1.623600000000003e-05
6,44,19,346,6831,1669,1.5188000000000016e-05
6,45,19,340,6012,1466,1.372400000000001e-05
6,46,19,347,6336,1574,1.5188000000000016e-05
6,47,19,308,6404,1559,1.3148000000000007e-05
6,48,19,333,6870,1663,1.3916000000000012e-05
6,49,19,324,6823,1676,1.4580000000000013e-05
6,50,19,349,6693,1626,1.5396000000000027e-05
6,51,19,305,6247,1522,1.3180000000000008e-05
6,52,19,331,6382,1561,1.366000000000001e-05
6,53,19,353,6664,1626,1.4148000000000014e-05
6,54,19,330,6923,1688,1.4068000000000015e-05
6,55,19,325,6723,1622,1.6956000000000032e-05
6,56,19,395,7320,1763,1.577200000000002e-05
6,57,19,324,6164,1527,1.4436000000000012e-05
6,58,19,325,7168,1747,1.393200000000001e-05
6,59,19,362,6305,1538,1.4716000000000013e-05
6,60,19,337,6322,1538,1.7156000000000037e-05
6,61,19,349,6995,1713,1.4260000000000013e-05
6,62,19,304,6130,1505,1.3476000000000006e-05
6,63,19,340,6146,1490,1.372400000000001e-05
6,64,19,360,6399,1567,1.8684000000000026e-05
6,65,19,336,6341,1556,1.4268000000000013e-05
6,66,19,296,6459,1594,1.3316000000000013e-05
6,67,19,333,6170,1505,1.3596000000000008e-05
6,68,19,367,6409,1560,1.4164000000000015e-05
6,69,19,325,6772,1658,1.4436000000000012e-05
6,70,19,308,6341,1545,1.5492000000000027e-05
6,71,19,346,6175,1517,1.5100000000000016e-05
6,72,19,269,5870,1445,1.406800000000002e-05
6,73,19,401,6916,1689,1.6940000000000024e-05
6,74,19,331,6475,1589,1.394800000000001e-05
6,75,19,350,6931,1691,1.4380000000000011e-05
6,76,19,320,6061,1487,1.5276000000000025e-05
6,77,19,350,6898,1692,1.4556000000000013e-05
6,78,19,276,6223,1505,1.2852000000000003e-05
6,79,19,339,6829,1673,1.5124000000000016e-05
6,80,19,355,6750,1631,1.361200000000001e-05
6,81,19,299,6795,1653,1.384400000000001e-05
6,82,19,323,6688,1628,1.354000000000001e-05
6,83,19,301,6811,1667,1.5188000000000021e-05
6,84,19,283,6116,1494,1.4100000000000016e-05
6,85,19,305,6489,1591,1.4068000000000015e-05
6,86,19,250,5686,1398,1.290800000000001e-05
6,87,19,310,6092,1492,1.4608000000000032e-05
6,88,19,455,6857,1680,1.7080000000000013e-05
6,89,19,287,6383,1573,1.2924000000000004e-05
6,90,19,325,6963,1694,1.6140000000000025e-05
6,91,19,291,6016,1471,1.3708000000000013e-05
6,92,19,309,6203,1526,1.3676000000000008e-05
6,93,19,325,6796,1650,1.4436000000000012e-05
6,94,19,356,6467,1578,1.4708000000000019e-05
6,95,19,351,6267,1538,1.528400000000002e-05
6,96,19,271,5835,1451,1.2524000000000002e-05
6,97,19,406,6368,1559,1.6460000000000022e-05
6,98,19,330,6310,1549,1.4580000000000013e-05
6,99,19,302,6235,1534,1.3652000000000014e-05
6,100,19,351,6167,1515,1.4356000000000013e-05
6,101,19,316,6068,1497,1.410000000000001e-05
6,102,19,312,6328,1546,1.653200000000003e-05
6,103,19,321,6701,1612,1.4108000000000011e-05
6,104,19,335,6721,1639,1.5052000000000016e-05
6,105,19,316,6907,1690,1.4012000000000011e-05
6,106,19,343,5930,1466,1.4196000000000013e-05
6,107,19,346,7054,1712,1.5132000000000015e-05
6,108,19,402,7206,1763,1.7268000000000025e-05
6,109,19,301,6325,1556,1.3612000000000008e-05
6,110,19,319,6548,1597,1.4196000000000011e-05
6,111,19,358,6505,1605,1.4620000000000014e-05
6,112,19,357,6825,1682,1.5436000000000016e-05
6,113,19,389,7822,1907,1.6908000000000025e-05
6,114,19,389,6576,1606,1.570800000000002e-05
6,115,19,364,6494,1594,1.6140000000000025e-05
6,116,19,323,6383,1571,1.3292000000000006e-05
6,117,19,351,6726,1641,1.4084000000000013e-05
6,118,19,330,6344,1561,1.4532000000000013e-05
6,119,19,356,6995,1692,1.4772000000000015e-05
6,120,19,298,6459,1591,1.3900000000000011e-05
6,121,19,548,7086,1706,2.104799999999997e-05
6,122,19,324,7046,1708,1.4884000000000022e-05
6,123,19,375,6467,1577,1.6244000000000023e-05
6,124,19,264,6030,1483,1.246400000000002e-05
6,125,19,335,6676,1621,1.4772000000000022e-05
6,126,19,340,6580,1617,1.372400000000001e-05
6,127,19,355,6197,1506,1.5492000000000027e-05
6,128,19,332,6671,1630,1.4436000000000012e-05
6,129,19,355,6571,1615,1.552400000000002e-05
6,130,19,324,6548,1598,1.4436000000000012e-05
6,131,19,356,7191,1747,1.6928000000000018e-05
6,132,19,320,6509,1596,1.4508000000000014e-05
6,133,19,363,6660,1613,1.4276000000000015e-05
6,134,14,331,4954,1228,1.4436000000000012e-05
7,0,19,414,6984,1690,1.6436000000000024e-05
7,1,19,334,6645,1628,1.3692000000000009e-05
7,2,19,282,6657,1628,1.2652000000000002e-05
7,3,19,412,7110,1735,1.6436000000000024e-05
7,4,19,353,7239,1761,1.4148000000000014e-05
7,5,19,355,6920,1693,1.4980000000000016e-05
7,6,19,332,6059,1486,1.6048000000000027e-05
7,7,19,354,5967,1462,1.4324000000000014e-05
7,8,19,331,6896,1685,1.4228000000000012e-05
7,9,19,301,5940,1469,1.2812000000000005e-05
7,10,19,417,6172,1497,1.589600000000003e-05
7,11,19,323,6657,1640,1.410000000000001e-05
7,12,19,297,6847,1667,1.378000000000001e-05
7,13,19,362,6684,1634,1.573200000000002e-05
7,14,19,324,7176,1741,1.4436000000000012e-05
7,15,19,327,6502,1593,1.4108000000000011e-05
7,16,19,333,6245,1539,1.4564000000000013e-05
7,17,19,304,6190,1522,1.297200000000001e-05
7,18,19,355,7476,1797,1.4772000000000015e-05
7,19,19,359,6322,1562,1.4388000000000015e-05
7,20,19,315,6137,1501,1.6052000000000025e-05
7,21,19,299,6459,1561,1.2259999999999998e-05
7,22,19,325,6625,1619,1.3740000000000009e-05
7,23,19,331,6316,1551,1.4196000000000016e-05
7,24,19,326,6485,1592,1.4436000000000012e-05
7,25,19,325,6808,1671,1.4884000000000026e-05
7,26,19,384,6899,1687,1.6548000000000025e-05
7,27,19,354,6777,1652,1.4580000000000013e-05
7,28,19,385,7120,1718,1.934000000000002e-05
7,29,19,337,6235,1528,1.3692000000000009e-05
7,30,19,303,6634,1590,1.399600000000001e-05
7,31,19,322,6696,1630,1.3060000000000007e-05
7,32,19,348,6943,1691,1.4164000000000015e-05
7,33,19,268,6041,1483,1.298800000000001e-05
7,34,19,298,6526,1595,1.384400000000001e-05
7,35,19,360,6399,1556,1.562000000000002e-05
7,36,19,315,6326,1542,1.6140000000000025e-05
7,37,19,262,5802,1435,1.2628000000000003e-05
7,38,19,326,6589,1606,1.662800000000003e-05
7,39,19,325,6568,1615,1.4436000000000012e-05
7,40,19,328,6480,1588,1.482000000000002e-05
7,41,19,326,6747,1656,1.3356000000000007e-05
7,42,19,379,6744,1649,1.582000000000002e-05
7,43,19,354,6642,1610,1.4324000000000014e-05
7,44,19,299,6325,1539,1.4068000000000015e-05
7,45,19,388,6995,1700,1.570800000000002e-05
7,46,19,347,5993,1481,1.5100000000000016e-05
7,47,19,333,6376,1568,1.3596000000000008e-05
7,48,19,325,6562,1606,1.3452000000000008e-05
7,49,19,350,6106,1493,1.4796000000000016e-05
7,50,19,294,6562,1601,1.4304000000000031e-05
7,51,19,345,6499,1580,1.4828000000000015e-05
7,52,19,322,6044,1492,1.5796000000000026e-05
7,53,19,346,6600,1601,1.4084000000000013e-05
7,54,19,360,6937,1691,1.562000000000002e-05
7,55,19,376,7239,1772,1.570000000000002e-05
7,56,19,344,6542,1619,1.577600000000003e-05
7,57,19,325,6056,1484,1.4140000000000012e-05
7,58,19,319,6446,1560,1.4196000000000011e-05
7,59,19,308,6304,1556,1.403600000000001e-05
7,60,19,308,6119,1510,1.394800000000001e-05
7,61,19,362,6987,1688,1.8524000000000025e-05
7,62,19,331,6371,1556,1.4436000000000012e-05
7,63,19,279,5720,1409,1.5668000000000027e-05
7,64,19,343,7032,1719,1.6052000000000025e-05
7,65,19,367,7071,1729,1.4780000000000014e-05
7,66,19,315,6871,1677,1.406800000000002e-05
7,67,19,352,6654,1637,1.5460000000000018e-05
7,68,19,339,6830,1654,1.372400000000001e-05
7,69,19,292,6275,1543,1.3292000000000006e-05
7,70,19,302,6238,1542,1.4100000000000016e-05
7,71,19,387,6422,1567,1.541200000000002e-05
7,72,19,306,6241,1536,1.2972000000000004e-05
7,73,19,331,6315,1564,1.4228000000000012e-05
7,74,19,323,6836,1669,1.3356000000000007e-05
7,75,19,339,7348,1784,1.630000000000003e-05
7,76,19,308,6212,1507,1.5276000000000025e-05
7,77,19,295,5810,1439,1.2812000000000004e-05
7,78,19,323,6585,1605,1.6052000000000025e-05
7,79,19,316,6485,1601,1.4012000000000011e-05
7,80,19,295,6280,1534,1.2492000000000002e-05
7,81,19,367,7035,1704,1.4348000000000016e-05
7,82,19,327,6180,1515,1.386800000000001e-05
7,83,19,325,6315,1548,1.4436000000000012e-05
7,84,19,347,6231,1525,1.5188000000000016e-05
7,85,19,296,6189,1520,1.3324000000000007e-05
7,86,19,355,6683,1640,1.5172000000000022e-05
7,87,19,332,6832,1667,1.4444000000000013e-05
7,88,19,337,6623,1630,1.4740000000000015e-05
7,89,19,350,6706,1615,1.5100000000000016e-05
7,90,19,386,6516,1598,1.547600000000002e-05
7,91,19,318,6852,1677,1.4012000000000011e-05
7,92,19,333,6411,1575,1.4564000000000013e-05
7,93,19,269,5796,1423,1.3524000000000011e-05
7,94,19,348,6663,1630,1.4556000000000014e-05
7,95,19,344,6559,1618,1.4052000000000012e-05
7,96,19,292,6169,1511,1.2788000000000004e-05
7,97,19,343,7113,1719,1.5036000000000015e-05
7,98,19,351,6440,1593,1.657200000000003e-05
7,99,19,270,6005,1478,1.2396e-05
7,100,19,340,6842,1660,1.372400000000001e-05
7,101,19,320,6275,1540,1.3452000000000008e-05
7,102,19,315,6389,1569,1.4012000000000011e-05
7,103,19,347,6093,1497,1.5188000000000016e-05
7,104,19,371,6865,1683,1.4352000000000028e-05
7,105,19,323,7055,1728,1.6140000000000025e-05
7,106,19,332,6136,1518,1.560000000000003e-05
7,107,19,336,6702,1624,1.5348000000000016e-05
7,108,19,350,6636,1622,1.5460000000000018e-05
7,109,19,328,7086,1731,1.4436000000000012e-05
7,110,19,357,6670,1619,1.5276000000000025e-05
7,111,19,340,6619,1615,1.372400000000001e-05
7,112,19,352,6087,1502,1.4180000000000013e-05
7,113,19,332,7006,1696,1.398000000000001e-05
7,114,19,346,7419,1794,1.7060000000000037e-05
7,115,19,353,6477,1583,1.4164000000000019e-05
7,116,19,316,6826,1669,1.410000000000001e-05
7,117,19,337,6180,1510,1.4188000000000016e-05
7,118,19,363,6173,1506,1.4684000000000014e-05
7,119,19,323,6822,1681,1.4476000000000014e-05
7,120,19,322,6553,1610,1.410000000000001e-05
7,121,19,325,6130,1497,1.485200000000002e-05
7,122,19,329,6800,1662,1.5908000000000028e-05
7,123,19,302,6522,1602,1.3748000000000018e-05
7,124,19,377,6147,1501,1.518000000000002e-05
7,125,19,331,6747,1653,1.4100000000000016e-05
7,126,19,263,5677,1398,1.2692000000000003e-05
7,127,19,316,6553,1595,1.478800000000002e-05
7,128,19,380,6595,1602,1.586800000000002e-05
7,129,19,337,6567,1594,1.4444000000000013e-05
7,130,19,298,6001,1466,1.2396000000000003e-05
7,131,19,324,6659,1632,1.358000000000001e-05
7,132,19,354,6238,1529,1.4160000000000027e-05
7,133,19,297,5912,1448,1.2912000000000021e-05
7,134,14,323,5052,1239,1.3300000000000006e-05
8,0,19,351,6119,1499,1.5164000000000016e-05
8,1,19,311,6858,1670,1.406800000000001e-05
8,2,19,325,6716,1654,1.4260000000000011e-05
8,3,19,325,6408,1575,1.4436000000000012e-05
8,4,19,315,6530,1602,1.4100000000000016e-05
8,5,19,354,6495,1578,1.4180000000000013e-05
8,6,19,357,6839,1670,1.5276000000000025e-05
8,7,19,331,7343,1790,1.5668000000000027e-05
8,8,19,272,5946,1452,1.2876000000000005e-05
8,9,19,353,6017,1472,1.4148000000000014e-05
8,10,19,293,6351,1546,1.3356000000000007e-05
8,11,19,351,6161,1508,1.4260000000000013e-05
8,12,19,323,6755,1646,1.3060000000000007e-05
8,13,19,332,6730,1648,1.4004000000000019e-05
8,14,19,348,6370,1557,1.5100000000000016e-05
8,15,19,292,5935,1451,1.4644000000000021e-05
8,16,19,331,6372,1557,1.3596000000000008e-05
8,17,19,360,6753,1645,1.8620000000000025e-05
8,18,19,353,6684,1618,1.3900000000000011e-05
8,19,19,328,6730,1638,1.3332000000000007e-05
8,20,19,271,6453,1582,1.2748000000000004e-05
8,21,19,301,6465,1564,1.2780000000000005e-05
8,22,19,325,6386,1562,1.4436000000000012e-05
8,23,19,385,6609,1610,1.524400000000002e-05
8,24,19,296,6430,1562,1.3836000000000015e-05
8,25,19,326,6670,1632,1.5988000000000027e-05
8,26,19,330,6832,1675,1.4644000000000014e-05
8,27,19,333,6195,1521,1.394800000000001e-05
8,28,19,341,7096,1719,1.8804000000000025e-05
8,29,19,331,6639,1638,1.3596000000000008e-05
8,30,19,395,6338,1551,1.6972000000000027e-05
8,31,19,383,6501,1601,1.526800000000002e-05
8,32,19,352,7374,1814,1.534000000000002e-05
8,33,19,352,6935,1702,1.4156000000000013e-05
8,34,19,346,6326,1550,1.5100000000000016e-05
8,35,19,272,6229,1539,1.2524000000000002e-05
8,36,19,384,6935,1683,1.4952000000000032e-05
8,37,19,357,6845,1669,1.4980000000000016e-05
8,38,19,350,6434,1579,1.586000000000002e-05
8,39,19,320,6312,1566,1.3236000000000007e-05
8,40,19,348,7104,1730,1.5100000000000016e-05
8,41,19,296,6129,1493,1.3236000000000005e-05
8,42,19,354,6671,1631,1.4260000000000011e-05
8,43,19,395,7045,1732,1.7004000000000026e-05
8,44,19,335,6608,1627,1.4268000000000013e-05
8,45,19,392,7601,1852,1.5312000000000032e-05
8,46,19,323,6472,1599,1.3716000000000009e-05
8,47,19,347,7229,1760,1.6052000000000025e-05
8,48,19,323,6323,1535,1.3484000000000007e-05
8,49,19,335,6798,1650,1.4644000000000014e-05
8,50,19,352,6726,1630,1.534000000000002e-05
8,51,19,323,6245,1521,1.3236000000000007e-05
8,52,19,342,6638,1628,1.642000000000003e-05
8,53,19,331,7099,1726,1.386800000000001e-05
8,54,19,386,6818,1662,1.4952000000000032e-05
8,55,19,315,6166,1515,1.4012000000000011e-05
8,56,19,354,6366,1562,1.4324000000000014e-05
